"session_id","Session Start","Session Finish","Session Duration (sec)","User","Country","City","Geo point"
3107,2024-06-10 02:49:38.000,2024-06-10 08:11:16.000,19298.000000,user468,Romania,Craiova,"[44.3263,23.8259]"
3108,2024-06-27 03:50:24.000,2024-06-27 12:25:48.000,30924.000000,user130,Brazil,Vila Velha,"[-20.3676,-40.318]"
3109,2024-04-23 23:54:01.000,2024-04-24 04:22:24.000,16103.000000,user254,Russia,Chita,"[52.055,113.465]"
3110,2024-06-05 18:45:06.000,2024-06-05 21:18:47.000,9221.000000,user219,Indonesia,Bukittinggi,"[-0.3031,100.3615]"
3111,2024-06-10 22:48:39.000,2024-06-11 02:24:37.000,12958.000000,user191,Italy,Florence,"[43.78,11.25]"
3112,2024-06-12 09:38:24.000,2024-06-12 18:03:30.000,30306.000000,user34,"Korea, South",Cheongju,"[36.6439,127.5012]"
3113,2024-04-24 03:04:02.000,2024-04-24 04:31:38.000,5256.000000,user359,Ukraine,Zaporizhzhya,"[47.8573,35.1768]"
3114,2024-06-12 16:23:36.000,2024-06-12 16:29:18.000,342.000000,user215,Egypt,Ismailia,"[30.5903,32.26]"
3115,2024-06-12 00:21:11.000,2024-06-12 02:31:29.000,7818.000000,user436,Mexico,Hermosillo,"[29.0989,-110.9541]"
3116,2024-06-17 03:22:41.000,2024-06-17 07:46:57.000,15856.000000,user468,Romania,Craiova,"[44.3263,23.8259]"
3117,2024-06-05 08:32:55.000,2024-06-05 11:35:41.000,10966.000000,user498,United States,Riverside,"[33.9381,-117.3948]"
3118,2024-06-05 23:39:47.000,2024-06-06 05:18:10.000,20303.000000,user285,Japan,Kyōto,"[35.03,135.75]"
3119,2024-06-03 16:42:37.000,2024-06-03 16:53:50.000,673.000000,user84,Russia,Orël,"[52.97,36.07]"
3120,2024-05-01 10:31:06.000,2024-05-01 16:21:00.000,20994.000000,user166,Russia,Ryazan’,"[54.62,39.72]"
3121,2024-06-05 10:17:45.000,2024-06-05 12:03:07.000,6322.000000,user179,Venezuela,Ciudad Bolívar,"[8.1,-63.6]"
3122,2024-06-21 17:44:39.000,2024-06-21 22:31:06.000,17187.000000,user25,Turkey,Batman,"[37.8904,41.14]"
3123,2024-06-14 05:34:28.000,2024-06-14 06:07:53.000,2005.000000,user459,Israel,Jerusalem,"[31.7784,35.2066]"
3124,2024-06-27 05:30:32.000,2024-06-27 07:16:17.000,6345.000000,user241,United Kingdom,Coventry,"[52.4204,-1.5]"
3125,2024-05-03 04:40:10.000,2024-05-03 05:47:57.000,4067.000000,user130,Brazil,Vila Velha,"[-20.3676,-40.318]"
3126,2024-06-04 20:39:41.000,2024-06-05 01:15:38.000,16557.000000,user16,Russia,Tol’yatti,"[53.4804,49.53]"
3127,2024-04-18 14:02:42.000,2024-04-18 21:00:08.000,25046.000000,user280,Netherlands,The Hague,"[52.08,4.27]"
3128,2024-04-17 15:53:08.000,2024-04-17 17:04:14.000,4266.000000,user339,France,Marseille,"[43.29,5.375]"
3129,2024-06-16 01:01:13.000,2024-06-16 01:06:38.000,325.000000,user205,Mexico,Hermosillo,"[29.0989,-110.9541]"
3130,2024-06-14 10:27:16.000,2024-06-14 14:01:03.000,12827.000000,user176,"Korea, South",Bucheon,"[37.4989,126.7831]"
3131,2024-06-08 16:29:20.000,2024-06-08 23:49:13.000,26393.000000,user57,United States,Detroit,"[42.3834,-83.1024]"
3132,2024-06-28 00:03:33.000,2024-06-28 06:25:29.000,22916.000000,user327,United States,Des Moines,"[41.5725,-93.6105]"
3133,2024-06-22 21:26:18.000,2024-06-23 00:50:55.000,12277.000000,user2,Morocco,Ksar El Kebir,"[35.0204,-5.91]"
3134,2024-06-22 10:00:35.000,2024-06-22 14:45:16.000,17081.000000,user435,Brazil,Natal,"[-5.78,-35.24]"
3135,2024-06-02 08:47:14.000,2024-06-02 09:57:50.000,4236.000000,user448,United States,Santa Rosa,"[38.4458,-122.7067]"
3136,2024-06-08 17:28:59.000,2024-06-08 17:57:57.000,1738.000000,user474,Argentina,Córdoba,"[-31.4,-64.1823]"
3137,2024-06-21 19:17:01.000,2024-06-22 03:31:20.000,29659.000000,user212,"Korea, South",Ulsan,"[35.5467,129.317]"
3138,2024-06-11 09:58:43.000,2024-06-11 11:51:12.000,6749.000000,user434,Germany,Wiesbaden,"[50.0804,8.25]"
3139,2024-06-17 18:41:28.000,2024-06-17 20:32:18.000,6650.000000,user191,Italy,Florence,"[43.78,11.25]"
3140,2024-06-10 17:54:27.000,2024-06-11 02:46:03.000,31896.000000,user96,Italy,Genoa,"[44.41,8.93]"
3141,2024-04-24 13:43:59.000,2024-04-24 14:44:46.000,3647.000000,user14,Japan,Kyōto,"[35.03,135.75]"
3142,2024-06-07 03:24:59.000,2024-06-07 04:42:34.000,4655.000000,user371,United States,Tucson,"[32.1545,-110.8782]"
3143,2024-06-20 06:29:32.000,2024-06-20 12:28:50.000,21558.000000,user190,United States,Los Angeles,"[34.1139,-118.4068]"
3144,2024-04-14 13:19:51.000,2024-04-14 17:27:59.000,14888.000000,user471,United States,Hartford,"[41.7661,-72.6834]"
3145,2024-04-22 23:30:38.000,2024-04-23 01:05:08.000,5670.000000,user260,United States,Oklahoma City,"[35.4676,-97.5137]"
3146,2024-04-28 14:46:09.000,2024-04-28 22:38:18.000,28329.000000,user411,United States,Tampa,"[27.9942,-82.4451]"
3147,2024-06-09 09:39:48.000,2024-06-09 12:15:38.000,9350.000000,user413,Japan,Hamamatsu,"[34.7181,137.7327]"
3148,2024-05-01 09:23:05.000,2024-05-01 10:31:09.000,4084.000000,user241,United Kingdom,Coventry,"[52.4204,-1.5]"
3149,2024-06-06 18:21:10.000,2024-06-07 01:58:55.000,27465.000000,user220,Argentina,Santa Fe,"[-31.6239,-60.69]"
3150,2024-04-23 01:39:06.000,2024-04-23 01:52:18.000,792.000000,user196,United States,Worcester,"[42.2705,-71.8079]"
3151,2024-04-30 14:50:57.000,2024-04-30 21:29:59.000,23942.000000,user41,Argentina,Mar del Plata,"[-38,-57.58]"
3152,2024-06-12 16:12:55.000,2024-06-13 00:52:56.000,31201.000000,user379,Venezuela,Mérida,"[8.4,-71.13]"
3153,2024-04-18 18:42:43.000,2024-04-18 21:53:44.000,11461.000000,user380,Italy,Palermo,"[38.125,13.35]"
3154,2024-04-29 19:11:06.000,2024-04-29 22:36:02.000,12296.000000,user263,United States,Boise,"[43.6007,-116.2312]"
3155,2024-06-05 10:15:13.000,2024-06-05 12:58:49.000,9816.000000,user475,United States,San Diego,"[32.8312,-117.1225]"
3156,2024-06-19 21:32:20.000,2024-06-20 03:25:36.000,21196.000000,user91,Venezuela,Maiquetía,"[10.6004,-66.97]"
3157,2024-06-29 17:45:53.000,2024-06-29 21:45:55.000,14402.000000,user326,Mexico,Mexicali,"[32.65,-115.48]"
3158,2024-04-25 21:34:37.000,2024-04-25 23:44:17.000,7780.000000,user359,Ukraine,Zaporizhzhya,"[47.8573,35.1768]"
3159,2024-04-07 13:05:28.000,2024-04-07 13:48:34.000,2586.000000,user386,Russia,Kursk,"[51.74,36.19]"
3160,2024-04-23 23:42:59.000,2024-04-24 07:40:46.000,28667.000000,user227,Indonesia,Denpasar,"[-8.65,115.22]"
3161,2024-06-01 22:06:59.000,2024-06-01 22:33:31.000,1592.000000,user209,Nigeria,Ilorin,"[8.49,4.55]"
3162,2024-06-13 00:39:07.000,2024-06-13 01:28:25.000,2958.000000,user183,Brazil,Caxias do Sul,"[-29.18,-51.17]"
3163,2024-06-02 18:03:56.000,2024-06-02 23:00:01.000,17765.000000,user403,Poland,Poznań,"[52.4058,16.8999]"
3164,2024-06-11 10:05:07.000,2024-06-11 15:52:37.000,20850.000000,user181,Indonesia,Banda Aceh,"[5.55,95.32]"
3165,2024-06-29 12:51:02.000,2024-06-29 13:04:08.000,786.000000,user410,Poland,Bydgoszcz,"[53.1204,18.01]"
3166,2024-04-27 05:01:09.000,2024-04-27 12:54:24.000,28395.000000,user88,United States,Colorado Springs,"[38.8674,-104.7606]"
3167,2024-06-06 17:48:47.000,2024-06-07 02:42:27.000,32020.000000,user208,Brazil,Campinas,"[-22.9,-47.1]"
3168,2024-06-07 09:15:43.000,2024-06-07 13:17:30.000,14507.000000,user160,Russia,Tambov,"[52.73,41.43]"
3169,2024-06-15 06:12:56.000,2024-06-15 06:27:03.000,847.000000,user332,Israel,Tel Aviv-Yafo,"[32.08,34.77]"
3170,2024-06-10 05:23:45.000,2024-06-10 13:23:27.000,28782.000000,user160,Russia,Tambov,"[52.73,41.43]"
3171,2024-06-12 14:57:27.000,2024-06-12 23:20:28.000,30181.000000,user285,Japan,Kyōto,"[35.03,135.75]"
3172,2024-06-01 12:37:44.000,2024-06-01 13:47:10.000,4166.000000,user424,United States,New Orleans,"[30.0687,-89.9288]"
3173,2024-06-01 06:52:29.000,2024-06-01 09:56:49.000,11060.000000,user437,United States,Boston,"[42.3188,-71.0846]"
3174,2024-04-28 15:52:35.000,2024-04-28 23:58:01.000,29126.000000,user211,Nigeria,Akure,"[7.2504,5.2]"
3175,2024-04-27 01:17:42.000,2024-04-27 06:15:08.000,17846.000000,user141,United States,Ann Arbor,"[42.2755,-83.7312]"
3176,2024-06-01 07:07:31.000,2024-06-01 10:31:22.000,12231.000000,user317,United Kingdom,Bournemouth,"[50.73,-1.9]"
3177,2024-06-04 07:35:32.000,2024-06-04 09:20:11.000,6279.000000,user27,Kazakhstan,Almaty,"[43.325,76.915]"
3178,2024-06-18 22:54:05.000,2024-06-19 03:13:15.000,15550.000000,user286,Russia,Stavropol’,"[45.05,41.98]"
3179,2024-06-01 20:19:37.000,2024-06-02 04:11:14.000,28297.000000,user402,Nigeria,Ogbomoso,"[8.13,4.24]"
3180,2024-04-17 15:41:53.000,2024-04-17 22:46:11.000,25458.000000,user184,Indonesia,Bogor,"[-6.57,106.75]"
3181,2024-06-01 10:17:54.000,2024-06-01 14:14:44.000,14210.000000,user111,Venezuela,San Cristóbal,"[7.77,-72.25]"
3182,2024-06-04 12:38:19.000,2024-06-04 16:07:32.000,12553.000000,user430,Brazil,Franca,"[-20.53,-47.39]"
3183,2024-04-17 19:30:48.000,2024-04-17 22:17:23.000,9995.000000,user90,Japan,Kyōto,"[35.03,135.75]"
3184,2024-06-14 20:24:04.000,2024-06-15 02:06:58.000,20574.000000,user488,France,Bordeaux,"[44.85,-0.595]"
3185,2024-06-10 04:13:40.000,2024-06-10 11:06:54.000,24794.000000,user448,United States,Santa Rosa,"[38.4458,-122.7067]"
3186,2024-05-07 05:14:55.000,2024-05-07 06:53:51.000,5936.000000,user326,Mexico,Mexicali,"[32.65,-115.48]"
3187,2024-06-26 19:48:51.000,2024-06-26 21:07:12.000,4701.000000,user446,United States,Fayetteville,"[36.0713,-94.166]"
3188,2024-04-24 05:08:21.000,2024-04-24 13:01:59.000,28418.000000,user421,Brazil,Foz do Iguaçu,"[-25.5235,-54.53]"
3189,2024-06-03 04:06:16.000,2024-06-03 07:23:26.000,11830.000000,user123,Russia,Tomsk,"[56.495,84.975]"
3190,2024-06-13 14:41:38.000,2024-06-13 20:04:26.000,19368.000000,user18,United States,Albuquerque,"[35.1053,-106.6464]"
3191,2024-06-03 15:45:22.000,2024-06-03 21:48:32.000,21790.000000,user218,Russia,Krasnodar,"[45.02,39]"
3192,2024-06-07 14:21:52.000,2024-06-07 17:57:05.000,12913.000000,user156,Russia,Astrakhan’,"[46.3487,48.055]"
3193,2024-06-10 07:57:05.000,2024-06-10 13:02:50.000,18345.000000,user307,Argentina,Corrientes,"[-27.49,-58.81]"
3194,2024-04-24 06:53:03.000,2024-04-24 12:21:27.000,19704.000000,user178,Vietnam,Hanoi,"[21.0333,105.85]"
3195,2024-06-16 21:48:20.000,2024-06-17 05:29:52.000,27692.000000,user413,Japan,Hamamatsu,"[34.7181,137.7327]"
3196,2024-06-10 02:19:21.000,2024-06-10 08:28:20.000,22139.000000,user194,Brazil,Pelotas,"[-31.75,-52.33]"
3197,2024-06-19 19:36:46.000,2024-06-20 02:19:40.000,24174.000000,user332,Israel,Tel Aviv-Yafo,"[32.08,34.77]"
3198,2024-06-03 17:48:21.000,2024-06-03 19:19:32.000,5471.000000,user428,Japan,Kawanakajima,"[35.53,139.705]"
3199,2024-04-21 12:42:28.000,2024-04-21 15:00:28.000,8280.000000,user184,Indonesia,Bogor,"[-6.57,106.75]"
3200,2024-06-21 04:04:21.000,2024-06-21 07:19:58.000,11737.000000,user176,"Korea, South",Bucheon,"[37.4989,126.7831]"
3201,2024-05-04 01:45:05.000,2024-05-04 04:10:22.000,8717.000000,user292,United States,San Antonio,"[29.4658,-98.5254]"
3202,2024-04-29 12:17:09.000,2024-04-29 13:02:34.000,2725.000000,user265,Japan,Kawagoe,"[35.9177,139.4911]"
3203,2024-06-03 06:19:52.000,2024-06-03 10:23:07.000,14595.000000,user288,United States,Dallas,"[32.7936,-96.7662]"
3204,2024-06-23 10:35:11.000,2024-06-23 17:11:38.000,23787.000000,user216,France,Grenoble,"[45.1804,5.72]"
3205,2024-06-06 15:13:14.000,2024-06-06 20:48:58.000,20144.000000,user432,"Korea, South",Yeosu,"[34.7368,127.7458]"
3206,2024-06-07 23:58:23.000,2024-06-08 08:07:25.000,29342.000000,user476,Brazil,Vitória da Conquista,"[-14.85,-40.84]"
3207,2024-06-08 01:17:07.000,2024-06-08 02:47:59.000,5452.000000,user115,United States,Port St. Lucie,"[27.2796,-80.3884]"
3208,2024-06-12 17:40:23.000,2024-06-13 00:36:12.000,24949.000000,user139,United States,Greenville,"[34.8362,-82.3649]"
3209,2024-06-11 11:02:59.000,2024-06-11 15:49:41.000,17202.000000,user381,Kazakhstan,Pavlodar,"[52.3,76.95]"
3210,2024-04-22 11:19:51.000,2024-04-22 13:32:13.000,7942.000000,user360,United States,Columbus,"[39.986,-82.9851]"
3211,2024-06-23 23:19:29.000,2024-06-24 03:37:40.000,15491.000000,user157,United States,Queens,"[40.7498,-73.7976]"
3212,2024-06-04 10:07:24.000,2024-06-04 11:22:24.000,4500.000000,user406,Russia,Krasnodar,"[45.02,39]"
3213,2024-04-26 12:46:45.000,2024-04-26 19:32:55.000,24370.000000,user193,United Kingdom,Bournemouth,"[50.73,-1.9]"
3214,2024-06-02 12:15:17.000,2024-06-02 18:34:58.000,22781.000000,user350,Mexico,Mazatlán,"[23.2211,-106.42]"
3215,2024-04-30 15:11:48.000,2024-04-30 22:36:51.000,26703.000000,user120,Japan,Tokyo,"[35.685,139.7514]"
3216,2024-06-09 00:38:46.000,2024-06-09 06:56:13.000,22647.000000,user182,Russia,Kaluga,"[54.5204,36.27]"
3217,2024-06-04 01:04:34.000,2024-06-04 08:42:41.000,27487.000000,user239,Turkey,Batman,"[37.8904,41.14]"
3218,2024-05-18 11:10:25.000,2024-05-18 15:39:19.000,16134.000000,user273,Brazil,Macapá,"[0.033,-51.05]"
3219,2024-04-28 03:01:46.000,2024-04-28 11:40:55.000,31149.000000,user214,Morocco,Agadir,"[30.44,-9.62]"
3220,2024-06-01 01:04:27.000,2024-06-01 07:51:18.000,24411.000000,user116,Russia,Krasnodar,"[45.02,39]"
3221,2024-04-23 13:31:50.000,2024-04-23 15:57:31.000,8741.000000,user342,Mexico,Mazatlán,"[23.2211,-106.42]"
3222,2024-06-09 15:04:05.000,2024-06-09 23:53:45.000,31780.000000,user123,Russia,Tomsk,"[56.495,84.975]"
3223,2024-04-20 22:04:21.000,2024-04-21 05:33:50.000,26969.000000,user278,United Kingdom,Newcastle upon Tyne,"[55.0004,-1.6]"
3224,2024-04-28 01:54:52.000,2024-04-28 05:58:10.000,14598.000000,user233,Brazil,Americana,"[-22.7499,-47.33]"
3225,2024-06-28 13:42:00.000,2024-06-28 20:31:05.000,24545.000000,user200,Brazil,Macapá,"[0.033,-51.05]"
3226,2024-04-22 01:52:25.000,2024-04-22 07:43:15.000,21050.000000,user7,Poland,Wrocław,"[51.1104,17.03]"
3227,2024-06-10 18:29:58.000,2024-06-10 23:32:42.000,18164.000000,user86,Russia,Kurgan,"[55.46,65.345]"
3228,2024-06-03 03:53:46.000,2024-06-03 09:51:00.000,21434.000000,user217,Mexico,Monterrey,"[25.67,-100.33]"
3229,2024-06-05 08:55:05.000,2024-06-05 11:07:57.000,7972.000000,user63,Turkey,Diyarbakır,"[37.9204,40.23]"
3230,2024-06-04 07:21:25.000,2024-06-04 12:31:30.000,18605.000000,user463,Czechia,Ostrava,"[49.8304,18.25]"
3231,2024-05-01 05:56:59.000,2024-05-01 11:22:44.000,19545.000000,user263,United States,Boise,"[43.6007,-116.2312]"
3232,2024-04-30 15:26:24.000,2024-04-30 21:15:56.000,20972.000000,user264,United Arab Emirates,Al ‘Ayn,"[24.2305,55.74]"
3233,2024-04-24 02:19:33.000,2024-04-24 10:30:53.000,29480.000000,user29,Morocco,Kenitra,"[34.2704,-6.58]"
3234,2024-06-05 00:59:12.000,2024-06-05 01:01:26.000,134.000000,user147,Indonesia,Bengkulu,"[-3.8,102.27]"
3235,2024-06-10 08:51:26.000,2024-06-10 09:56:22.000,3896.000000,user1,United States,Portland,"[45.5371,-122.65]"
3236,2024-06-05 04:18:29.000,2024-06-05 11:17:42.000,25153.000000,user264,United Arab Emirates,Al ‘Ayn,"[24.2305,55.74]"
3238,2024-06-01 05:47:33.000,2024-06-01 06:03:06.000,933.000000,user477,Mexico,Heroica Matamoros,"[25.88,-97.5]"
3239,2024-06-17 07:57:36.000,2024-06-17 11:11:07.000,11611.000000,user306,Netherlands,Haarlem,"[52.3804,4.63]"
3240,2024-04-25 17:40:05.000,2024-04-25 19:50:23.000,7818.000000,user228,United States,Lexington,"[38.0423,-84.4587]"
3241,2024-06-05 05:59:44.000,2024-06-05 14:48:06.000,31702.000000,user279,United States,Boston,"[42.3188,-71.0846]"
3242,2024-06-15 09:04:30.000,2024-06-15 12:30:39.000,12369.000000,user57,United States,Detroit,"[42.3834,-83.1024]"
3243,2024-06-13 13:44:02.000,2024-06-13 18:57:13.000,18791.000000,user432,"Korea, South",Yeosu,"[34.7368,127.7458]"
3244,2024-06-03 04:59:08.000,2024-06-03 12:08:59.000,25791.000000,user116,Russia,Krasnodar,"[45.02,39]"
3245,2024-06-18 19:42:05.000,2024-06-18 20:06:58.000,1493.000000,user436,Mexico,Hermosillo,"[29.0989,-110.9541]"
3246,2024-04-24 16:26:35.000,2024-04-25 00:44:23.000,29868.000000,user494,United States,Mobile,"[30.6782,-88.1163]"
3247,2024-04-28 16:07:07.000,2024-04-28 21:39:18.000,19931.000000,user175,United States,Baton Rouge,"[30.4419,-91.131]"
3248,2024-06-04 09:26:46.000,2024-06-04 10:38:31.000,4305.000000,user397,Austria,Vienna,"[48.2,16.3666]"
3249,2024-06-12 07:48:21.000,2024-06-12 13:11:51.000,19410.000000,user474,Argentina,Córdoba,"[-31.4,-64.1823]"
3250,2024-06-18 15:48:33.000,2024-06-19 00:26:32.000,31079.000000,user281,Brazil,Vitória,"[-20.324,-40.366]"
3251,2024-06-03 05:17:30.000,2024-06-03 12:27:51.000,25821.000000,user166,Russia,Ryazan’,"[54.62,39.72]"
3252,2024-06-14 23:33:09.000,2024-06-15 00:34:07.000,3658.000000,user101,United Arab Emirates,Dubai,"[25.23,55.28]"
3253,2024-04-29 03:58:23.000,2024-04-29 10:25:31.000,23228.000000,user385,Mexico,Chihuahua,"[28.645,-106.085]"
3254,2024-05-01 15:32:12.000,2024-05-01 18:34:15.000,10923.000000,user357,Morocco,Ksar El Kebir,"[35.0204,-5.91]"
3255,2024-06-16 16:30:21.000,2024-06-16 16:38:27.000,486.000000,user246,Nigeria,Maiduguri,"[11.85,13.16]"
3256,2024-06-12 02:05:03.000,2024-06-12 03:11:35.000,3992.000000,user75,Brazil,Bauru,"[-22.33,-49.08]"
3257,2024-04-22 02:28:17.000,2024-04-22 04:35:41.000,7644.000000,user439,Spain,Barcelona,"[41.3833,2.1834]"
3258,2024-05-01 16:41:20.000,2024-05-02 00:14:32.000,27192.000000,user242,Ukraine,Odesa,"[46.49,30.71]"
3259,2024-06-13 09:27:56.000,2024-06-13 13:07:29.000,13173.000000,user194,Brazil,Pelotas,"[-31.75,-52.33]"
3260,2024-06-19 00:24:16.000,2024-06-19 03:12:59.000,10123.000000,user474,Argentina,Córdoba,"[-31.4,-64.1823]"
3261,2024-06-03 11:28:30.000,2024-06-03 19:08:47.000,27617.000000,user140,Germany,Frankfurt,"[50.1,8.675]"
3262,2024-04-07 19:37:51.000,2024-04-07 21:58:20.000,8429.000000,user267,"Korea, South",Jeju,"[33.5101,126.5219]"
3263,2024-06-04 21:43:23.000,2024-06-05 02:56:23.000,18780.000000,user8,Indonesia,Binjai,"[3.6204,98.5001]"
3264,2024-04-15 01:21:06.000,2024-04-15 01:37:24.000,978.000000,user66,Japan,Kagoshima,"[31.586,130.5611]"
3265,2024-05-01 22:08:34.000,2024-05-01 23:47:16.000,5922.000000,user134,Canada,Vancouver,"[49.2734,-123.1216]"
3266,2024-05-01 06:55:11.000,2024-05-01 11:27:18.000,16327.000000,user30,France,Strasbourg,"[48.58,7.75]"
3267,2024-04-20 06:20:56.000,2024-04-20 07:35:07.000,4451.000000,user53,Venezuela,Cabimas,"[10.43,-71.45]"
3268,2024-06-17 05:12:33.000,2024-06-17 14:10:30.000,32277.000000,user139,United States,Greenville,"[34.8362,-82.3649]"
3269,2024-06-04 05:32:59.000,2024-06-04 06:00:29.000,1650.000000,user209,Nigeria,Ilorin,"[8.49,4.55]"
3270,2024-04-29 19:09:22.000,2024-04-29 20:54:32.000,6310.000000,user228,United States,Lexington,"[38.0423,-84.4587]"
3271,2024-06-08 19:38:40.000,2024-06-08 23:06:26.000,12466.000000,user259,Kazakhstan,Pavlodar,"[52.3,76.95]"
3272,2024-06-09 15:37:51.000,2024-06-09 19:25:09.000,13638.000000,user416,Poland,Szczecin,"[53.4204,14.53]"
3273,2024-06-19 05:22:03.000,2024-06-19 14:18:55.000,32212.000000,user80,United Kingdom,Bournemouth,"[50.73,-1.9]"
3274,2024-06-03 16:09:27.000,2024-06-03 20:00:12.000,13845.000000,user41,Argentina,Mar del Plata,"[-38,-57.58]"
3275,2024-04-20 02:01:26.000,2024-04-20 02:37:12.000,2146.000000,user420,United States,Cincinnati,"[39.1412,-84.506]"
3276,2024-04-22 18:37:20.000,2024-04-23 00:51:42.000,22462.000000,user113,Brazil,Jundiaí,"[-23.2,-46.88]"
3277,2024-04-24 17:47:54.000,2024-04-24 19:16:25.000,5311.000000,user104,Venezuela,Barquisimeto,"[10.05,-69.3]"
3278,2024-06-08 01:07:59.000,2024-06-08 03:49:59.000,9720.000000,user73,France,Marseille,"[43.29,5.375]"
3279,2024-06-15 02:38:46.000,2024-06-15 09:28:55.000,24609.000000,user271,United States,Jacksonville,"[30.3322,-81.6749]"
3280,2024-06-09 23:07:36.000,2024-06-10 04:22:41.000,18905.000000,user296,Turkey,Erzurum,"[39.9204,41.29]"
3281,2024-06-07 18:57:35.000,2024-06-07 23:15:14.000,15459.000000,user391,Russia,Volgograd,"[48.71,44.5]"
3282,2024-06-10 04:16:58.000,2024-06-10 04:53:38.000,2200.000000,user87,Russia,Stavropol’,"[45.05,41.98]"
3283,2024-04-26 20:46:47.000,2024-04-27 02:29:40.000,20573.000000,user315,"Korea, South",Suwon,"[37.2578,127.0109]"
3284,2024-06-03 07:32:27.000,2024-06-03 14:36:24.000,25437.000000,user69,Russia,Samara,"[53.195,50.1513]"
3285,2024-04-21 18:15:12.000,2024-04-21 19:56:37.000,6085.000000,user114,Kazakhstan,Pavlodar,"[52.3,76.95]"
3286,2024-05-03 22:21:52.000,2024-05-04 02:02:31.000,13239.000000,user203,Egypt,Cairo,"[30.05,31.25]"
3287,2024-04-25 03:13:36.000,2024-04-25 12:07:55.000,32059.000000,user196,United States,Worcester,"[42.2705,-71.8079]"
3288,2024-06-07 03:46:01.000,2024-06-07 10:10:10.000,23049.000000,user0,Nigeria,Uyo,"[5.008,7.85]"
3289,2024-06-26 00:42:36.000,2024-06-26 06:27:34.000,20698.000000,user281,Brazil,Vitória,"[-20.324,-40.366]"
3290,2024-04-21 14:29:03.000,2024-04-21 17:06:53.000,9470.000000,user366,Italy,Rome,"[41.896,12.4833]"
3291,2024-06-08 01:07:58.000,2024-06-08 03:20:28.000,7950.000000,user69,Russia,Samara,"[53.195,50.1513]"
3292,2024-04-25 15:12:18.000,2024-04-25 20:15:34.000,18196.000000,user261,United States,Cincinnati,"[39.1412,-84.506]"
3293,2024-06-12 02:15:19.000,2024-06-12 07:38:11.000,19372.000000,user430,Brazil,Franca,"[-20.53,-47.39]"
3294,2024-06-04 21:14:01.000,2024-06-05 05:37:53.000,30232.000000,user95,Kazakhstan,Pavlodar,"[52.3,76.95]"
3295,2024-05-08 21:51:24.000,2024-05-09 05:21:05.000,26981.000000,user83,Uruguay,Montevideo,"[-34.858,-56.1711]"
3296,2024-06-19 16:31:11.000,2024-06-19 21:28:46.000,17855.000000,user102,Argentina,Salta,"[-24.7834,-65.4166]"
3297,2024-06-22 13:52:52.000,2024-06-22 15:29:21.000,5789.000000,user413,Japan,Hamamatsu,"[34.7181,137.7327]"
3298,2024-06-11 05:01:54.000,2024-06-11 07:43:31.000,9697.000000,user87,Russia,Stavropol’,"[45.05,41.98]"
3299,2024-04-25 11:22:21.000,2024-04-25 17:04:17.000,20516.000000,user184,Indonesia,Bogor,"[-6.57,106.75]"
3300,2024-04-25 15:35:42.000,2024-04-25 20:03:51.000,16089.000000,user372,United States,Minneapolis,"[44.9635,-93.2678]"
